Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	Lambda	
9593000	254.968030	1	0.169167216758	0.000011549948	-0.024067105902	-0.000326721018	0.000486129226	0.486354029240	0.020763301595	0.040423370915	0.006064	0.000016	0.005790	0.000739	1.000000000000	
9594000	257.208077	1	0.163188020046	-0.000003783276	-0.026545943575	0.000637028686	0.000440062537	0.510640719951	0.019781551688	0.040423370915	0.005769	0.000015	0.005509	0.000703	1.000000000000	
9595000	255.664494	1	0.160882726163	-0.000011492916	-0.027461022300	0.000135803136	0.000471312117	0.495654576323	0.020387342118	0.040423370890	0.005971	0.000016	0.005701	0.000728	1.000000000000	
9596000	255.754884	1	0.168938173351	-0.000003991882	-0.024123442470	0.000070672101	0.000469422485	0.499994902491	0.020211891516	0.040423370915	0.005959	0.000016	0.005690	0.000726	1.000000000000	
9597000	252.963681	1	0.167399395901	0.000031677110	-0.019239901900	-0.000451406591	0.000531422122	0.443535742436	0.022494161085	0.040423370915	0.006340	0.000017	0.006054	0.000773	1.000000000000	
9598000	255.806619	1	0.170899725639	-0.000016547953	-0.033546586553	0.001327376332	0.000468344382	0.494674248194	0.020426970298	0.040423370915	0.005952	0.000016	0.005683	0.000726	1.000000000000	
9599000	256.897712	1	0.166350192536	0.000002334406	-0.033156046183	0.001349475665	0.000446174816	0.508029549820	0.019887103987	0.040423370915	0.005809	0.000015	0.005547	0.000708	1.000000000000	
9600000	250.614417	1	0.143607902007	0.000005396524	-0.024662169623	0.000759611616	0.000589909076	0.512314696821	0.019713883900	0.040423370915	0.006680	0.000018	0.006378	0.000814	1.000000000000	
9601000	255.151343	1	0.158079984378	0.000027889045	-0.026179742231	0.000289096075	0.000482184709	0.483584780978	0.020875243945	0.040423370915	0.006039	0.000016	0.005766	0.000736	1.000000000000	
9602000	256.829374	1	0.169449616417	-0.000001226123	-0.029906338281	0.000876841703	0.000447532015	0.512253816629	0.019716344871	0.040423370890	0.005818	0.000015	0.005555	0.000709	1.000000000000	
9603000	255.774133	1	0.161251079217	-0.000021999190	-0.024305272199	0.000308599515	0.000469021061	0.478176092510	0.021093881365	0.040423370915	0.005956	0.000016	0.005687	0.000726	1.000000000000	
9604000	255.758329	1	0.166766307822	0.000012830254	-0.026311599337	-0.000109349730	0.000469350619	0.494023107713	0.020453291579	0.040423370890	0.005958	0.000016	0.005689	0.000726	1.000000000000	
9605000	256.973724	1	0.168742495590	0.000004401779	-0.029775178597	0.000895160362	0.000444670037	0.512871015294	0.019691395620	0.040423370890	0.005799	0.000015	0.005538	0.000707	1.000000000000	
9606000	256.541581	1	0.159177171734	0.000005451831	-0.024017435501	0.000807941603	0.000453293087	0.511458747384	0.019748484262	0.040423370915	0.005855	0.000016	0.005591	0.000714	1.000000000000	
9607000	253.930126	1	0.157270376342	-0.000024030838	-0.017969325151	-0.000578626567	0.000509079183	0.434749993125	0.022849310688	0.040423370915	0.006205	0.000016	0.005925	0.000757	1.000000000000	
9608000	256.506247	1	0.171029326000	0.000004874521	-0.032151855602	0.001254780685	0.000454005500	0.509185171671	0.019840389856	0.040423370915	0.005860	0.000016	0.005595	0.000714	1.000000000000	
9609000	256.006739	1	0.157083532010	0.000001364401	-0.021410819252	0.000578675882	0.000464197291	0.513060414484	0.019683739479	0.040423370915	0.005925	0.000016	0.005658	0.000722	1.000000000000	
9610000	255.746857	1	0.164842095557	-0.000019161363	-0.024829191753	0.000684402843	0.000469589999	0.485947048284	0.020779753124	0.040423370890	0.005960	0.000016	0.005691	0.000727	1.000000000000	
9611000	256.325231	1	0.162630729077	0.000019756319	-0.027362551155	0.001108356813	0.000457672770	0.492204424357	0.020526808903	0.040423370915	0.005883	0.000016	0.005618	0.000717	1.000000000000	
9612000	255.554672	1	0.160059513888	-0.000022344610	-0.024167107359	0.000183444522	0.000473618203	0.475656098807	0.021195747992	0.040423370890	0.005985	0.000016	0.005715	0.000730	1.000000000000	
9613000	256.941875	1	0.167453602599	0.000004515139	-0.028986958043	0.000530721038	0.000445299931	0.511289692037	0.019755318049	0.040423370915	0.005803	0.000015	0.005541	0.000708	1.000000000000	
9614000	253.508646	1	0.153911811555	0.000022568069	-0.029230287010	0.000613980369	0.000518705364	0.498225138537	0.020283431341	0.040423370915	0.006263	0.000017	0.005981	0.000764	1.000000000000	
9615000	256.540767	1	0.167039223427	0.000002850763	-0.034602119044	0.001621058520	0.000453309488	0.501467278808	0.020152373090	0.040423370890	0.005855	0.000016	0.005591	0.000714	1.000000000000	
9616000	256.248302	1	0.165460495816	0.000014539322	-0.024713619928	-0.000013831383	0.000459240262	0.494795273362	0.020422078053	0.040423370915	0.005894	0.000016	0.005628	0.000719	1.000000000000	
9617000	252.015864	1	0.174480185168	-0.000030555422	-0.026503045358	-0.000111213908	0.000554286588	0.458540433765	0.021887620882	0.040423370915	0.006475	0.000017	0.006183	0.000789	1.000000000000	
9618000	256.274325	1	0.166779235952	-0.000012372995	-0.032688192921	0.000926840251	0.000458709423	0.504541749517	0.020028092620	0.040423370890	0.005890	0.000016	0.005624	0.000718	1.000000000000	
9619000	256.741168	1	0.162233623221	0.000012578517	-0.025948973081	0.000921869792	0.000449289917	0.505439050685	0.019991820694	0.040423370915	0.005829	0.000015	0.005566	0.000711	1.000000000000	
9620000	255.013216	1	0.165819316818	0.000015146524	-0.019913732142	-0.000238321857	0.000485153941	0.482364272731	0.020924581002	0.040423370915	0.006058	0.000016	0.005784	0.000739	1.000000000000	
9621000	256.375486	1	0.157947376497	0.000008230705	-0.022790630341	-0.000024818865	0.000456651676	0.498099569067	0.020288507282	0.040423370915	0.005877	0.000016	0.005612	0.000717	1.000000000000	
9622000	255.630126	1	0.166504971431	-0.000009267868	-0.032528607672	0.000574905199	0.000472032581	0.505908537823	0.019972842442	0.040423370915	0.005975	0.000016	0.005705	0.000728	1.000000000000	
9623000	255.125447	1	0.172947956756	0.000016984825	-0.034233821823	0.001740380641	0.000482739990	0.487749245074	0.020706902268	0.040423370915	0.006042	0.000016	0.005770	0.000737	1.000000000000	
9624000	254.967522	1	0.174145259430	0.000002693334	-0.029033699958	0.001033960912	0.000486140196	0.511304141359	0.019754733959	0.040423370915	0.006064	0.000016	0.005790	0.000739	1.000000000000	
9625000	253.937774	1	0.161067416023	-0.000026505799	-0.023128210371	0.000987503632	0.000508906158	0.445917317169	0.022397889792	0.040423370890	0.006204	0.000016	0.005924	0.000756	1.000000000000	
9626000	256.803169	1	0.168531427241	0.000011962116	-0.030573701133	0.000814783423	0.000448053544	0.510221060399	0.019798515742	0.040423370915	0.005821	0.000015	0.005559	0.000710	1.000000000000	
9627000	249.068064	1	0.143695943993	-0.000008165000	-0.026136532801	0.000314572198	0.000631877282	0.502724992469	0.020101532064	0.040423370890	0.006913	0.000018	0.006601	0.000843	1.000000000000	
9628000	253.002539	1	0.179225110826	-0.000021381356	-0.038431395166	0.001663316283	0.000530505143	0.487781618396	0.020705593616	0.040423370890	0.006334	0.000017	0.006048	0.000772	1.000000000000	
9629000	254.063804	1	0.173146010199	-0.000016624180	-0.040568007283	0.002197661749	0.000506063581	0.477703685132	0.021112977664	0.040423370915	0.006187	0.000016	0.005907	0.000754	1.000000000000	
9630000	255.974054	1	0.165198478228	0.000005979806	-0.030511444812	0.000333528598	0.000464872096	0.507622675941	0.019903551201	0.040423370915	0.005930	0.000016	0.005662	0.000723	1.000000000000	
9631000	255.593884	1	0.169364526149	0.000019259248	-0.025462768904	0.000456258058	0.000472793526	0.498500336411	0.020272306902	0.040423370890	0.005980	0.000016	0.005710	0.000729	1.000000000000	
9632000	256.298221	1	0.167230059538	-0.000011816804	-0.026409426441	0.000278720435	0.000458222502	0.497994164952	0.020292768072	0.040423370915	0.005887	0.000016	0.005621	0.000718	1.000000000000	
9633000	252.626678	1	0.148942255892	-0.000002410131	-0.020457500242	0.001042261209	0.000539441625	0.493313853178	0.020481962038	0.040423370890	0.006387	0.000017	0.006099	0.000779	1.000000000000	
9634000	251.419904	1	0.158838652959	-0.000034243528	-0.021902552092	-0.000863916740	0.000569164210	0.420736681666	0.023415775975	0.040423370915	0.006561	0.000017	0.006265	0.000800	1.000000000000	
9635000	253.821382	1	0.168515941901	-0.000006506114	-0.039819634184	0.002659572633	0.000511545540	0.451496569317	0.022172357627	0.040423370915	0.006220	0.000017	0.005939	0.000758	1.000000000000	
9636000	256.317612	1	0.169832348508	0.000001865552	-0.034891851950	0.001687333717	0.000457827772	0.499303238940	0.020239850876	0.040423370890	0.005884	0.000016	0.005619	0.000717	1.000000000000	
9637000	256.111132	1	0.158222128506	-0.000004035434	-0.027474054576	0.000410745869	0.000462048547	0.507690167453	0.019900822966	0.040423370915	0.005912	0.000016	0.005645	0.000721	1.000000000000	
9638000	252.027256	1	0.150621865707	0.000027425246	-0.017646599070	-0.000943734716	0.000554006027	0.430765401412	0.023010381317	0.040423370915	0.006473	0.000017	0.006181	0.000789	1.000000000000	
9639000	256.153710	1	0.168656898328	-0.000017246315	-0.030315044707	0.000807441205	0.000461175003	0.496908013869	0.020336673947	0.040423370890	0.005906	0.000016	0.005639	0.000720	1.000000000000	
9640000	256.226110	1	0.156106678417	0.000008610568	-0.024303715284	0.000751584237	0.000459693438	0.510409060337	0.019790916151	0.040423370915	0.005896	0.000016	0.005630	0.000719	1.000000000000	
9641000	255.338294	1	0.164739692191	0.000023363285	-0.033934169260	0.001808879624	0.000478194861	0.474406079678	0.021246277992	0.040423370915	0.006014	0.000016	0.005742	0.000733	1.000000000000	
9642000	256.122876	1	0.159483186917	-0.000014527057	-0.028728436804	0.000830733983	0.000461807435	0.499433904714	0.020234568937	0.040423370915	0.005910	0.000016	0.005643	0.000721	1.000000000000	
9643000	253.801733	1	0.174830285661	0.000011125452	-0.033742590171	0.001996710337	0.000511992479	0.474574166616	0.021239483351	0.040423370915	0.006223	0.000017	0.005942	0.000759	1.000000000000	
9644000	256.680516	1	0.161727557881	0.000012036901	-0.024440723745	0.000735376757	0.000450502674	0.507333730903	0.019915231333	0.040423370915	0.005837	0.000015	0.005574	0.000712	1.000000000000	
9645000	254.646666	1	0.155478944658	0.000000484544	-0.026145297637	0.001497711811	0.000493122359	0.482089837932	0.020935674582	0.040423370915	0.006107	0.000016	0.005831	0.000745	1.000000000000	
9646000	255.962462	1	0.172376829305	0.000009203659	-0.032041274552	0.001332894686	0.000465111671	0.505653779379	0.019983140624	0.040423370890	0.005931	0.000016	0.005663	0.000723	1.000000000000	
9647000	254.792271	1	0.160107804978	-0.000021725908	-0.022165461048	0.000724681716	0.000489941511	0.469699375445	0.021436538843	0.040423370915	0.006087	0.000016	0.005813	0.000742	1.000000000000	
9648000	255.486967	1	0.169700816186	-0.000011245956	-0.028777129585	0.000160911677	0.000475045513	0.496866502924	0.020338351959	0.040423370890	0.005994	0.000016	0.005724	0.000731	1.000000000000	
9649000	255.142437	1	0.168680320070	-0.000006679326	-0.034669496620	0.000700374928	0.000482375601	0.508853935361	0.019853779532	0.040423370890	0.006040	0.000016	0.005768	0.000736	1.000000000000	
9650000	253.219146	1	0.149376173918	0.000006413353	-0.017038593600	0.000477120651	0.000525422489	0.510443310228	0.019789531655	0.040423370915	0.006304	0.000017	0.006019	0.000769	1.000000000000	
9651000	256.196935	1	0.165979174851	0.000012979599	-0.023134594689	0.000181225790	0.000460289901	0.500708828189	0.020183032233	0.040423370915	0.005900	0.000016	0.005634	0.000719	1.000000000000	
9652000	255.609877	1	0.166364508397	-0.000014049055	-0.036072993134	0.001570683224	0.000472457579	0.495418839722	0.020396871399	0.040423370915	0.005978	0.000016	0.005708	0.000729	1.000000000000	
9653000	254.225028	1	0.154036669383	-0.000024962005	-0.023983056003	0.000374553827	0.000502450343	0.470366946909	0.021409553354	0.040423370915	0.006165	0.000016	0.005886	0.000752	1.000000000000	
9654000	256.325916	1	0.159571931785	-0.000008375547	-0.023210798187	0.000658888117	0.000457658842	0.505146872819	0.020003631496	0.040423370890	0.005883	0.000016	0.005618	0.000717	1.000000000000	
9655000	255.353637	1	0.174369218215	-0.000002803339	-0.030968651259	0.001126740995	0.000477868889	0.509507523553	0.019827359307	0.040423370915	0.006012	0.000016	0.005741	0.000733	1.000000000000	
9656000	254.196175	1	0.167670450692	-0.000035257219	-0.031429384680	0.001195327633	0.000503095072	0.453870266181	0.022076404798	0.040423370915	0.006169	0.000016	0.005890	0.000752	1.000000000000	
9657000	254.911924	1	0.166416236285	0.000006990279	-0.039255117955	0.002038437416	0.000487342955	0.493086073182	0.020491169686	0.040423370915	0.006071	0.000016	0.005797	0.000740	1.000000000000	
9658000	251.056006	1	0.152027064719	-0.000039331471	-0.019609628440	-0.000528468152	0.000578444285	0.402236881743	0.024163600249	0.040423370915	0.006614	0.000018	0.006316	0.000806	1.000000000000	
9659000	256.846934	1	0.163471728093	0.000002582669	-0.026007058589	0.000155925415	0.000447182888	0.504576295550	0.020026696165	0.040423370915	0.005816	0.000015	0.005553	0.000709	1.000000000000	
9660000	256.456191	1	0.158108914111	-0.000006939364	-0.027394342267	0.000803545671	0.000455016637	0.508283554094	0.019876836278	0.040423370915	0.005866	0.000016	0.005602	0.000715	1.000000000000	
9661000	256.527154	1	0.164522135080	0.000011354342	-0.025457386281	0.000046998388	0.000453583836	0.499153605514	0.020245899576	0.040423370915	0.005857	0.000016	0.005593	0.000714	1.000000000000	
9662000	253.861228	1	0.169046063121	-0.000022106194	-0.032488984705	0.000306351724	0.000510640431	0.488438150606	0.020679054371	0.040423370890	0.006215	0.000016	0.005934	0.000758	1.000000000000	
9663000	256.132246	1	0.157710535709	0.000016557025	-0.026781123071	0.000525694743	0.000461615167	0.503656282468	0.020063886195	0.040423370915	0.005909	0.000016	0.005642	0.000720	1.000000000000	
9664000	256.076140	1	0.168030964406	0.000005058927	-0.023850757446	0.000147490760	0.000462767673	0.504560409176	0.020027338346	0.040423370915	0.005916	0.000016	0.005649	0.000721	1.000000000000	
9665000	255.225395	1	0.152149955545	0.000006757008	-0.019704497063	0.000161317967	0.000480600350	0.504793133239	0.020017930855	0.040423370915	0.006029	0.000016	0.005757	0.000735	1.000000000000	
9666000	255.818014	1	0.160724665205	-0.000016976627	-0.023522211295	0.000691535552	0.000468107250	0.488323245181	0.020683699236	0.040423370890	0.005950	0.000016	0.005682	0.000725	1.000000000000	
9667000	255.808900	1	0.161133803177	0.000004198247	-0.022170086692	-0.000438311743	0.000468296902	0.482710831123	0.020910571931	0.040423370890	0.005951	0.000016	0.005683	0.000726	1.000000000000	
9668000	254.899796	1	0.168636794432	0.000013478195	-0.022571300760	-0.000336309546	0.000487605711	0.483432552803	0.020881397508	0.040423370890	0.006073	0.000016	0.005799	0.000740	1.000000000000	
9669000	253.090235	1	0.159804197090	0.000034636665	-0.025301591948	-0.000368729357	0.000528441476	0.459795232764	0.021836897663	0.040423370890	0.006322	0.000017	0.006037	0.000771	1.000000000000	
9670000	257.307831	1	0.165285691879	0.000004395500	-0.028452508712	0.000828080918	0.000438115841	0.512959024227	0.019687838002	0.040423370890	0.005756	0.000015	0.005497	0.000702	1.000000000000	
9671000	256.955343	1	0.165155211272	0.000009396441	-0.025410263698	0.000368063988	0.000445033470	0.507794570286	0.019896602652	0.040423370915	0.005802	0.000015	0.005540	0.000707	1.000000000000	
9672000	251.742394	1	0.160283597770	-0.000014100222	-0.020404889562	0.001297479182	0.000561064615	0.436593233031	0.022774800717	0.040423370915	0.006514	0.000017	0.006220	0.000794	1.000000000000	
9673000	255.224928	1	0.155382787760	0.000000209574	-0.021139411937	-0.000415798037	0.000480610335	0.482310500274	0.020926754666	0.040423370915	0.006029	0.000016	0.005757	0.000735	1.000000000000	
9674000	251.019731	1	0.146079186028	-0.000001455297	-0.008353557219	-0.001016752398	0.000579377626	0.398095654512	0.024331002613	0.040423370915	0.006620	0.000018	0.006321	0.000807	1.000000000000	
9675000	256.353545	1	0.170563729636	-0.000007430645	-0.034122185780	0.001330486781	0.000457097187	0.505293577814	0.019997701198	0.040423370915	0.005880	0.000016	0.005614	0.000717	1.000000000000	
9676000	256.835162	1	0.161464682595	-0.000002613416	-0.027949664508	0.000476511264	0.000447416911	0.509418888732	0.019830942212	0.040423370890	0.005817	0.000015	0.005555	0.000709	1.000000000000	
9677000	256.271437	1	0.166145004514	0.000022054799	-0.030738720387	0.000768080703	0.000458768295	0.500368957471	0.020196770953	0.040423370915	0.005891	0.000016	0.005625	0.000718	1.000000000000	
9678000	254.507947	1	0.162947011610	0.000002809028	-0.038218615123	0.001726412688	0.000496172002	0.503566983257	0.020067495970	0.040423370915	0.006126	0.000016	0.005849	0.000747	1.000000000000	
9679000	255.282578	1	0.162557336497	-0.000025614829	-0.023732763567	0.000432497290	0.000479380463	0.467784202919	0.021513956559	0.040423370890	0.006021	0.000016	0.005750	0.000734	1.000000000000	
9680000	252.362013	1	0.151470479711	0.000012484412	-0.022805499775	0.001494389851	0.000545824497	0.448155870724	0.022307399925	0.040423370915	0.006425	0.000017	0.006135	0.000783	1.000000000000	
9681000	254.777484	1	0.164171376770	0.000005799394	-0.038393608026	0.001763763640	0.000490263607	0.502467220758	0.020111952078	0.040423370915	0.006089	0.000016	0.005814	0.000742	1.000000000000	
9682000	257.041224	1	0.166135258037	0.000005334550	-0.030448005993	0.001251406989	0.000443338043	0.507422033909	0.019911661816	0.040423370890	0.005791	0.000015	0.005529	0.000706	1.000000000000	
9683000	254.726552	1	0.169334008312	0.000028301952	-0.036739019161	0.001804415936	0.000491374646	0.477954687390	0.021102831306	0.040423370915	0.006096	0.000016	0.005821	0.000743	1.000000000000	
9684000	256.840530	1	0.164898379644	0.000000998086	-0.028514094895	0.000377691702	0.000447310191	0.508821050282	0.019855108870	0.040423370915	0.005816	0.000015	0.005554	0.000709	1.000000000000	
9685000	256.118393	1	0.166172688347	-0.000010515675	-0.031521161460	0.000614155110	0.000461899468	0.505149746437	0.020003515347	0.040423370915	0.005911	0.000016	0.005644	0.000721	1.000000000000	
9686000	253.898349	1	0.172120137821	0.000008140886	-0.041256371163	0.001555503214	0.000509798658	0.509758603053	0.019817209827	0.040423370915	0.006209	0.000016	0.005929	0.000757	1.000000000000	
9687000	253.350030	1	0.160504912045	-0.000000607067	-0.035188057596	0.000776679493	0.000522374944	0.511919020534	0.019729878470	0.040423370915	0.006286	0.000017	0.006002	0.000766	1.000000000000	
9688000	256.998019	1	0.160549951055	0.000009174186	-0.024556241994	0.000334470902	0.000444190166	0.507340894426	0.019914941747	0.040423370890	0.005796	0.000015	0.005535	0.000707	1.000000000000	
9689000	256.150094	1	0.166937457366	-0.000010415920	-0.026249526028	0.000889046549	0.000461249124	0.502403803536	0.020114515603	0.040423370890	0.005906	0.000016	0.005640	0.000720	1.000000000000	
9690000	255.488325	1	0.161236201786	0.000010917702	-0.029151194449	0.001696283821	0.000475016844	0.475944846709	0.021184075842	0.040423370915	0.005994	0.000016	0.005723	0.000731	1.000000000000	
9691000	254.542897	1	0.159893778524	-0.000023489837	-0.018944240499	-0.000167119340	0.000495401864	0.451767261054	0.022161415354	0.040423370915	0.006121	0.000016	0.005845	0.000746	1.000000000000	
9692000	255.013162	1	0.165463401530	-0.000008796826	-0.038037222885	0.001725653306	0.000485155099	0.498795305845	0.020260383256	0.040423370915	0.006058	0.000016	0.005784	0.000739	1.000000000000	
9693000	255.738136	1	0.160001970622	-0.000013269247	-0.021165564963	0.000402174436	0.000469772050	0.493885009518	0.020458873986	0.040423370915	0.005961	0.000016	0.005692	0.000727	1.000000000000	
9694000	255.760194	1	0.167591690842	-0.000012423007	-0.027440691078	0.001150443615	0.000469311725	0.494388428678	0.020438524074	0.040423370890	0.005958	0.000016	0.005689	0.000726	1.000000000000	
9695000	256.830356	1	0.160337755172	0.000010514985	-0.026112251696	0.000904205801	0.000447512502	0.508096669048	0.019884390789	0.040423370890	0.005818	0.000015	0.005555	0.000709	1.000000000000	
9696000	256.578160	1	0.163593942137	0.000006872909	-0.032866469815	0.001119232635	0.000452556748	0.511472411670	0.019747931905	0.040423370915	0.005851	0.000016	0.005586	0.000713	1.000000000000	
9697000	257.149263	1	0.163561785385	-0.000004886591	-0.029264227986	0.000846400680	0.000441214340	0.510339704907	0.019793719731	0.040423370915	0.005777	0.000015	0.005516	0.000704	1.000000000000	
9698000	256.482573	1	0.157954042300	0.000009657098	-0.027831663265	0.000904121516	0.000454483433	0.510116994318	0.019802722444	0.040423370915	0.005863	0.000016	0.005598	0.000715	1.000000000000	
9699000	254.724574	1	0.164972057321	0.000028776481	-0.033214765585	0.000795912408	0.000491417829	0.493925935206	0.020457219632	0.040423370915	0.006097	0.000016	0.005821	0.000743	1.000000000000	
9700000	251.193883	1	0.170481789566	-0.000025641742	-0.019826701209	0.000345852649	0.000574910495	0.452675438192	0.022124703759	0.040423370890	0.006594	0.000018	0.006296	0.000804	1.000000000000	
9701000	256.309667	1	0.170560535731	-0.000010096708	-0.032614095518	0.001261285569	0.000457989469	0.502805998534	0.020098257538	0.040423370915	0.005886	0.000016	0.005620	0.000718	1.000000000000	
9702000	255.564117	1	0.162552100018	0.000015111573	-0.020975717997	-0.000444479193	0.000473419430	0.475843869371	0.021188157686	0.040423370915	0.005984	0.000016	0.005714	0.000730	1.000000000000	
9703000	254.805352	1	0.170403668564	-0.000012337393	-0.024241969128	-0.000078084607	0.000489656743	0.487264964134	0.020726478523	0.040423370890	0.006086	0.000016	0.005811	0.000742	1.000000000000	
9704000	254.651577	1	0.159883559809	0.000026110245	-0.018761600918	-0.000514950103	0.000493014733	0.451846738197	0.022158202606	0.040423370890	0.006106	0.000016	0.005831	0.000745	1.000000000000	
9705000	251.439486	1	0.163888006832	-0.000025610926	-0.036588652491	0.002819675998	0.000568669078	0.383618786496	0.024916206403	0.040423370890	0.006558	0.000017	0.006262	0.000800	1.000000000000	
9706000	252.078912	1	0.159140155270	0.000005184150	-0.013144614126	0.000007783959	0.000552735582	0.498979775969	0.020252926339	0.040423370890	0.006466	0.000017	0.006174	0.000788	1.000000000000	
9707000	256.334047	1	0.159400526873	0.000009781813	-0.025915063484	0.000151439649	0.000457493472	0.502871615335	0.020095605086	0.040423370915	0.005882	0.000016	0.005617	0.000717	1.000000000000	
9708000	255.209702	1	0.171659612872	0.000023624409	-0.035289374506	0.001174283879	0.000480935665	0.499977045399	0.020212613347	0.040423370890	0.006031	0.000016	0.005759	0.000735	1.000000000000	
9709000	255.010965	1	0.156875047336	0.000025225308	-0.026918663493	0.000382655444	0.000485202471	0.490238755440	0.020606267867	0.040423370915	0.006058	0.000016	0.005784	0.000739	1.000000000000	
9710000	254.950053	1	0.168135254841	0.000019086112	-0.022923742632	-0.000254320766	0.000486517789	0.481136741776	0.020974201942	0.040423370915	0.006066	0.000016	0.005792	0.000740	1.000000000000	
9711000	255.375500	1	0.173021539557	0.000018725317	-0.029924007583	0.000844463439	0.000477404783	0.503420015867	0.020073436888	0.040423370915	0.006009	0.000016	0.005738	0.000733	1.000000000000	
9712000	254.515348	1	0.167340944551	0.000016983623	-0.031502956207	0.000158469349	0.000496008815	0.499552375230	0.020229779960	0.040423370915	0.006125	0.000016	0.005848	0.000747	1.000000000000	
9713000	256.429685	1	0.168873743474	-0.000003535165	-0.034912919443	0.001589039183	0.000455552990	0.501559567379	0.020148642487	0.040423370915	0.005870	0.000016	0.005605	0.000716	1.000000000000	
9714000	255.415327	1	0.173418279812	0.000009529590	-0.036694220681	0.001842902958	0.000476560471	0.495048847875	0.020411827717	0.040423370915	0.006004	0.000016	0.005733	0.000732	1.000000000000	
9715000	251.182473	1	0.178926872625	-0.000037375555	-0.032794880056	0.000875700235	0.000575202100	0.461169572541	0.021781342230	0.040423370915	0.006596	0.000018	0.006298	0.000804	1.000000000000	
9716000	254.426792	1	0.177244333935	-0.000006696686	-0.035258094897	0.000967382242	0.000497964853	0.509941064579	0.019809834117	0.040423370915	0.006137	0.000016	0.005860	0.000748	1.000000000000	
9717000	255.413062	1	0.168300799836	-0.000013496029	-0.037080811115	0.001878935835	0.000476608445	0.486388591944	0.020761904454	0.040423370915	0.006004	0.000016	0.005733	0.000732	1.000000000000	
9718000	255.823965	1	0.160610889089	0.000011411264	-0.033244365216	0.001397692967	0.000467983444	0.504175112012	0.020042913356	0.040423370915	0.005949	0.000016	0.005681	0.000725	1.000000000000	
9719000	256.111800	1	0.156921175235	-0.000010438232	-0.023488922907	0.000223345591	0.000462034831	0.497547543630	0.020310821998	0.040423370890	0.005911	0.000016	0.005645	0.000721	1.000000000000	
9720000	255.694313	1	0.168552212404	0.000009085045	-0.027619206778	-0.000013892501	0.000470687904	0.498875231812	0.020257152379	0.040423370915	0.005967	0.000016	0.005697	0.000727	1.000000000000	
9721000	256.878412	1	0.164365782059	0.000011723305	-0.026235399957	0.000279690759	0.000446557712	0.504634620708	0.020024338453	0.040423370890	0.005812	0.000015	0.005549	0.000709	1.000000000000	
9722000	256.988673	1	0.162837866561	-0.000008202648	-0.028865313991	0.000976985472	0.000444374710	0.506258787827	0.019958684143	0.040423370890	0.005797	0.000015	0.005536	0.000707	1.000000000000	
9723000	256.585910	1	0.168190590809	0.000005976897	-0.028177066627	0.000325909795	0.000452400886	0.507909093395	0.019891973242	0.040423370915	0.005849	0.000016	0.005585	0.000713	1.000000000000	
9724000	255.476392	1	0.167438814781	0.000029306890	-0.032707050140	0.001354844088	0.000475268848	0.481700656422	0.020951406611	0.040423370915	0.005996	0.000016	0.005725	0.000731	1.000000000000	
9725000	251.010098	1	0.142881841250	-0.000002125378	-0.019248983997	-0.000090162749	0.000579625720	0.494733611616	0.020424570629	0.040423370915	0.006621	0.000018	0.006322	0.000807	1.000000000000	
9726000	256.292767	1	0.160110922989	0.000012326541	-0.025922093835	0.001108244210	0.000458333592	0.499919692444	0.020214931760	0.040423370915	0.005888	0.000016	0.005622	0.000718	1.000000000000	
9727000	256.622305	1	0.164749728962	0.000012072389	-0.030460758214	0.001425017347	0.000451669706	0.497335954203	0.020319375169	0.040423370915	0.005845	0.000016	0.005581	0.000713	1.000000000000	
9728000	253.837554	1	0.170119995003	-0.000030423280	-0.036212880562	0.001915360308	0.000511177994	0.453510712836	0.022090939156	0.040423370915	0.006218	0.000017	0.005937	0.000758	1.000000000000	
9729000	256.281497	1	0.163074738645	0.000010891467	-0.022451689608	0.000485605860	0.000458563220	0.507750215150	0.019898395636	0.040423370915	0.005889	0.000016	0.005623	0.000718	1.000000000000	
9730000	251.597696	1	0.149599598111	0.000006280451	-0.029107473288	0.001916483366	0.000564684465	0.456755562342	0.021959771387	0.040423370890	0.006535	0.000017	0.006240	0.000797	1.000000000000	
9731000	256.233010	1	0.160420984957	-0.000009315602	-0.024124911106	-0.000028439190	0.000459552477	0.492282262718	0.020523662414	0.040423370915	0.005896	0.000016	0.005629	0.000719	1.000000000000	
9732000	253.155504	1	0.164488380476	-0.000023815340	-0.017926722360	-0.000052172473	0.000526910772	0.448830982964	0.022280109599	0.040423370890	0.006313	0.000017	0.006028	0.000770	1.000000000000	
9733000	255.994503	1	0.167770177369	-0.000011323944	-0.035308660249	0.001315306960	0.000464449793	0.503382696706	0.020074945454	0.040423370915	0.005927	0.000016	0.005659	0.000723	1.000000000000	
9734000	255.076090	1	0.163701357359	0.000008991543	-0.018265926111	-0.000326837147	0.000483800114	0.482416310091	0.020922477477	0.040423370915	0.006049	0.000016	0.005776	0.000738	1.000000000000	
9735000	256.998584	1	0.163912988050	-0.000009597321	-0.027361603906	0.000695361925	0.000444178999	0.505587212830	0.019985831481	0.040423370915	0.005796	0.000015	0.005534	0.000707	1.000000000000	
